,Address,Lat,Lng,Name,Avgscore
1918,"1143 1st AveNew York, NY 10021",40.761982,-73.9606,Sushi Seki,8.0
1919,"66 S 2nd StBrooklyn, NY 11249",40.714257,-73.9654,1 or 8,8.0
1920,"24 Peck SlipNew York, NY 10038",40.707883,-74.001941,Suteishi,8.0
1921,"401 E 73rd StNew York, NY 10021",40.768438,-73.955,Sasabune,8.0
1922,"105 E 9th StNew York, NY 10003",40.730545,-73.99,Yuba,8.0
1923,"138 W Houston StNew York, NY 10012",40.728049,-74.0015,DOMODOMO,9.0
1924,"318 W 51st StNew York, NY 10019",40.763213,-73.9868,Shimizu,8.0
1925,"545 Lorimer StBrooklyn, NY 11211",40.713165000000004,-73.94944699999999,Suzume,8.0
1926,"210 E 44th StNew York, NY 10017",40.751655,-73.972791,Sushi Tsushima,8.0
1927,"103-01 Metropolitan AveForest Hills, NY 11375",40.710411,-73.8499,Katsuno,8.0
1928,"400 Main StFort Lee, NJ 07024",40.853681,-73.974847,Hiura Restaurant,8.0
1929,"30 E 33rd StNew York, NY 10016",40.746644,-73.98297,Sushi Sen-nin,7.0
1930,"414 E 9th StNew York, NY 10009",40.727738,-73.9842,Cagen Japan Restaurant,9.0
1931,"216 Thompson StNew York, NY 10012",40.728862,-73.9989,Okinii,9.0
1932,"130 West BroadwayNew York, NY 10013",40.716797,-74.0084,Sushi of Gari Tribeca,7.0
1933,"4644 Vernon BlvdLong Island City, NY 11101",40.745713,-73.9534,Murasaki,9.0
1934,"120 E 28th StNew York, NY 10016",40.742624,-73.9832,O Ya,9.0
1935,"33-41 Francis Lewis BlvdFlushing, NY 11358",40.766366,-73.7897,Ginpachi,8.0
1936,"38 E 51st StNew York, NY 10022",40.757987,-73.9745,Sushi-Ann Restaurant,7.0
1937,"207 10th AveNew York, NY 10011",40.747386999999996,-74.0047,Juban,9.0
1938,"7 E 48th StNew York, NY 10017",40.757112,-73.977288,Shinbashi,7.0
1939,"220 W 13th StNew York, NY 10011",40.738197,-74.0014,Kosaka,8.0
1940,"362 W 23rd StNew York, NY 10011",40.746154,-74.0009,Ushiwakamaru,9.0
1941,"612 Amsterdam AveNew York, NY 10024",40.790121,-73.973575,Mido,9.0
1942,"63 Cooper SqNew York, NY 10003",40.729102000000005,-73.99,Ise Restaurant,9.0
1943,"12 West 23rd StNew York, NY 10010",40.741555,-73.9902,Sushirrito,7.0
1944,"88 W 3rd StNew York, NY 10012",40.729828999999995,-73.9991,Sushi Zo,9.0
1945,"496 6th AveNew York, NY 10011",40.736255,-73.997287,Mi-ne Sushi,8.0
1946,"1466 1st AveNew York, NY 10075",40.77048,-73.9537,Momokawa,9.0
1947,"1374 York AveNew York, NY 10021",40.767628,-73.95277,Tanoshi Tei,8.0
1948,"362 W 23rd StNew York, NY 10011",40.746154,-74.000923,Ushiwakamaru,9.0
1949,"220 W 13th StNew York, NY 10011",40.738197,-74.00144399999999,Kosaka,8.0
1950,"23 Commerce StNew York, NY 10014",40.731746,-74.004549,Sushi Nakazawa,9.0
1951,"88 10th AveNew York, NY 10011",40.743120000000005,-74.00718499999999,Morimoto,8.0
1952,"88 W 3rd StNew York, NY 10012",40.729828999999995,-73.999175,Sushi Zo,9.0
1953,"414 E 9th StNew York, NY 10009",40.727738,-73.984252,Cagen Japan Restaurant,9.0
1954,"401 E 73rd StNew York, NY 10021",40.768438,-73.955055,Sasabune,8.0
1955,"401 E 73rd StNew York, NY 10021",40.768438,-73.955055,Sasabune,8.0
1956,"15 E 15th StNew York, NY 10003",40.736445,-73.99211700000001,15 East Restaurant,8.0
1957,"130 West BroadwayNew York, NY 10013",40.716797,-74.008487,Sushi of Gari Tribeca,7.0
1958,"130 West BroadwayNew York, NY 10013",40.716797,-74.008487,Sushi of Gari Tribeca,7.0
1959,"38 E 51st StNew York, NY 10022",40.757987,-73.974506,Sushi-Ann Restaurant,7.0
1960,"251 W 72nd StNew York, NY 10023",40.779583,-73.983482,Sushi Yasaka,8.0
1961,"566 AmsterdamNew York, NY 10024",40.788647,-73.974579,MIMI,8.0
1962,"56 3rd AveNew York, NY 10003",40.73108,-73.98894399999999,Kotobuki Manhattan,8.0
1963,"326 E 6th StNew York, NY 10003",40.726724,-73.9873,Izakaya,9.0
1964,"157 Ludlow StNew York, NY 10002",40.720953,-73.9881,SakaMai,8.0
1965,"24 Greenwich AveNew York, NY 10011",40.734937,-73.9998,Saikai,8.0
1966,"76 Forsyth StNew York, NY 10002",40.717203000000005,-73.9931,Rabbit House,10.0
1967,"125 E 39th StNew York, NY 10016",40.749860999999996,-73.9777,Kajitsu,8.0
1968,"234 W 48th StNew York, NY 10036",40.760546000000005,-73.986351,An'Nam,8.0
1969,"1650 BroadwayNew York, NY 10019",40.761815000000006,-73.983389,The Iridium,6.0
1970,"153 E 53rd StNew York, NY 10022",40.7582,-73.9693,Hillstone Restaurant,8.0
1971,"206 W 118th StNew York, NY 10026",40.804665,-73.9523,Minton's,8.0
1972,"116 E 27th StNew York, NY 10016",40.742164,-73.9838,Jazz Standard,8.0
1973,"315 West 44th StNew York, NY 10036",40.759194,-73.9898,Birdland Jazz Club NYC,8.0
1974,"35 E 76th StNew York, NY 10021",40.774369,-73.9635,Cafe Carlyle,7.0
1975,"35 E 76th StNew York, NY 10021",40.774369,-73.96351899999999,Cafe Carlyle,7.0
1976,"1026 2nd AveNew York, NY 10022",40.75742,-73.9663,Freshark Juice Bar & Grill,10.0
1977,"3804 61st StWoodside, NY 11377",40.747572999999996,-73.90253,Blue Cups,9.0
1978,"368 3rd AveNew York, NY 10016",40.741271000000005,-73.981802,Shawarma Grill,7.0
1979,"8120 BroadwayElmhurst, NY 11373",40.743013,-73.883573,Fruits & Waffles,9.0
1980,"10-39 47th RdLong Island City, NY 11101",40.744710999999995,-73.9518,The Green Street,8.0
1981,"642 Lexington AveNew York, NY 10022",40.759349,-73.970539,Health King,6.0
1982,"122 Greenwich AveNew York, NY 10014",40.739055,-74.002554,Juice Press,5.0
1983,"129 W 41st StNew York, NY 10036",40.685128000000006,-73.97794300000001,Juice Press,10.0
1984,"12 W 32nd StNew York, NY 10001",40.747355999999996,-73.98656899999999,Woorijip Authentic Korean Food,8.0
1985,"5W 32nd StNew York, NY 10001",40.747503,-73.9862,BCD Tofu House,8.0
1986,"55 W 35th StNew York, NY 10001",40.750245,-73.986193,Cho Dang Gol Korean Restaurant,7.0
1987,"346 W 52nd StNew York, NY 10019",40.764001,-73.9868,Danji,8.0
1988,"17 E 31st StNew York, NY 10016",40.74627,-73.9847,Her Name Is Han,8.0
1989,"8 W 36th StNew York, NY 10018",40.74989,-73.984462,Kristalbelli,8.0
1990,"2 Harrison StNew York, NY 10013",40.718590999999996,-74.0088,Jungsik,9.0
1991,"55 Carmine StNew York, NY 10014",40.729960999999996,-74.004231,DO Hwa,7.0
1992,"15 E 31st StNew York, NY 10016",40.7463,-73.984809,Take31,8.0
1993,"2 W 32nd StNew York, NY 10001",40.747208,-73.986183,E-Mo,8.0
1994,"119 1st AveNew York, NY 10003",40.727261,-73.9858,Oiji,9.0
1995,"324 E 6th StNew York, NY 10003",40.726733,-73.9874,K'OOK,8.0
1996,"16 W 48th StNew York, NY 10036",40.75758,-73.979088,New York Kimchi,7.0
1997,"297 BroadwayBrooklyn, NY 11211",40.708559,-73.9579,Kichin,10.0
1998,"799 Abbott BlvdFort Lee, NJ 07024",40.831519,-73.982927,Bada Story,7.0
1999,"67 W 23rd StNew York, NY 10010",40.742798,-73.991973,KoFoo,7.0
2000,"11 W 32nd StNew York, NY 10016",40.747879,-73.98751800000001,Jin Jja Roo,7.0
2001,"320 Bergen BlvdFairview, NJ 07022",40.82042,-74.000034,Bang Family Restaurant,7.0
2002,"424 E 9th StNew York, NY 10009",40.727565999999996,-73.9838,Thursday Kitchen,9.0
2003,"152-12 Northern BlvdFlushing, NY 11354",40.764702,-73.8124,Kang Ho Dong Baekjeong,8.0
2004,"1 E 32nd StNew York, NY 10016",40.747173,-73.9852,Kang Ho Dong Baekjeong,7.0
2005,"22 W 32nd StNew York, NY 10001",40.747656,-73.9871,Jongro BBQ,8.0
2006,"9 W 32nd StNew York, NY 10001",40.747572999999996,-73.986312,Five Senses,8.0
2007,"350 W 50th StNew York, NY 10019",40.762827,-73.987859,Bann Restaurant,7.0
2008,"793 6th AveNew York, NY 10001",40.745406,-73.991244,Hee Korean BBQ Grill,8.0
2009,"17 E 32nd StNew York, NY 10016",40.746899,-73.9846,Dons Bogam BBQ & Wine Bar,8.0
2010,"328 Douglass StBrooklyn, NY 11217",40.679601,-73.9825,Insa,7.0
2011,"12 E 44th StNew York, NY 10017",40.754208,-73.979177,Delicacy,8.0
2012,"32 W 32nd StNew York, NY 10001",40.747640999999994,-73.987239,The Maze,8.0
2013,"11 W 32nd StNew York, NY 10001",40.747735,-73.986209,Food Gallery 32,7.0
2014,"11 West 32nd StNew York, NY 10001",40.747561,-73.9862,DADAM,9.0
2015,"E 25th St Lexington AveNew York, NY",40.740802,-73.983809,Kim Na Food Truck,7.0
2016,"718 A Manhattan AveBrooklyn, NY 11222",40.726,-73.95177199999999,NY Emmy's Juice and Bowl,10.0
2017,"893 BroadwayNew York, NY 10003",40.738841,-73.99,Barn Joo,8.0
2018,"34 W 35th StNew York, NY 10001",40.749652000000005,-73.9858,Barn Joo 35,9.0
2019,"232 8th AveNew York, NY 10011",40.744347,-73.998805,Momofuku Nishi,8.0
2020,"67 Murray StNew York, NY 10007",40.714687,-74.01021899999999,GunBae,8.0
2021,"43 E 28th StNew York, NY 10016",40.743662,-73.9845,Atoboy,8.0
2022,"2442 BroadwayNew York, NY 10024",40.790865999999994,-73.97421800000001,The Kosher Marketplace,8.0
2023,"4815 12th AveBrooklyn, NY 11219",40.636635,-73.9937,Orchidea,8.0
2024,"500 York AveNew York, NY 10065",40.76041,-73.958221,Prime At Bentley Hotel,5.0
2025,"191 7th StBrooklyn, NY 11215",40.673177,-73.9905,Bison & Bourbon,5.0
2026,"108 Lee AveNew York, NY 11211",40.704464,-73.95870699999999,Grill On Lee,9.0
2027,"1764 1st AveNew York, NY 10128",40.78027,-73.94649,Grill Time,8.0
2028,"330 Fifth StNew York, NY 11215",40.671626,-73.9845,Chagall Bistro,8.0
2029,"143 W 69th StNew York, NY 10023",40.776283,-73.9815,Noi Due,7.0
2030,"212 W 80th StNew York, NY 10024",40.783991,-73.97890600000001,Grill 212,8.0
2031,"412 Avenue MBrooklyn, NY 11230",40.616597999999996,-73.9709,Mazza & More,10.0
2032,"240 E 81st StNew York, NY 10028",40.77512,-73.95521,Eighteen Restaurant,8.0
2033,"270 Kingston AveBrooklyn, NY 11213",40.670269,-73.942375,Basil,7.0
2034,"1 Perry StNew York, NY 10014",40.736012,-74.000938,Yerba Buena Perry,8.0
2035,"58 MacDougal StNew York, NY 10012",40.727598,-74.002402,C'modo,8.0
2036,"234 E 4th StNew York, NY 10009",40.723287,-73.9831,Secara Latin Tapas,9.0
2037,"30 W 35th StNew York, NY 10001",40.749629,-73.985682,Costas - South American Arepas,8.0
2038,"77 Bridge StBrooklyn, NY 11201",40.702102000000004,-73.9845,Los Papi's,9.0
2039,"46 W 36th StNew York, NY 10018",40.750135,-73.98463199999999,Tio Pio West,7.0
2040,"417 S 4th StBrooklyn, NY 11211",40.707692,-73.95101899999999,Sazon Perez,8.0
2041,"26 Jefferson StNew York, NY 10002",40.713254,-73.988709,Iguazu Cafe & Grill,8.0
2042,"622 3rd AveNew York, NY 10017",40.749757,-73.9754,Zengo,7.0
2043,"1413 Bushwick AveBrooklyn, NY 11207",40.684655,-73.909059,Salud Bar & Grill,8.0
2044,"233 Clinton StHoboken, NJ 07030",40.740673,-74.034537,Cucharamama,7.0
2045,"4540 Center BlvdLong Island City, NY 11109",40.747952000000005,-73.957,Blend on the Water,8.0
2046,"31-00 47th AveLong Island City, NY 11101",40.742789,-73.93555699999999,Karu Caf_,10.0
2047,"521 32nd StUnion City, NJ 07087",40.772615,-74.029875,John's Fried Chicken,8.0
2048,"1022 3rd AveNew York, NY 10021",40.762568,-73.966076,Cabana Restaurant,8.0
2049,"3300 Bergenline AveUnion City, NJ 07087",40.772788,-74.028549,La Churreria,8.0
2050,"1542 Gates AveBrooklyn, NY 11237",40.699233,-73.9124,Exquisito,10.0
2051,"7316 Bergenline AveNorth Bergen, NJ 07047",40.798243,-74.00909399999999,Banana King,7.0
2052,"2126 2nd AveNew York, NY 10029",40.792678,-73.940628,Cascalote Latin Bistro,9.0
2053,"8809 River RdNorth Bergen, NJ 07047",40.803924,-73.993711,Sabor Latin Bistro,7.0
2054,"604 10th AveNew York, NY 10036",40.760506,-73.9945,Pio Pio 8,8.0
2055,"210 E 34th StNew York, NY 10016",40.745241,-73.9776,Pio Pio 7,8.0
2056,"1746 First AveNew York, NY 10128",40.779584,-73.946996,Pio Pio 3,8.0
2057,"3501 BroadwayAstoria, NY 11106",40.760502,-73.921963,Caravan Chicken,9.0
2058,"11635 Metropolitan AveRichmond Hill, NY 11418",40.707207000000004,-73.8351,Tu Casa Restaurant Express,8.0
2059,"66 Ave CNew York, NY 10009",40.722568,-73.9796,Casa Adela,8.0
2060,"168 E 116th StNew York, NY 10029",40.798051,-73.940989,Cuchifritos,8.0
2061,"172 E 103rd StNew York, NY 10029",40.789666,-73.946642,Lechonera El Barrio,7.0
2062,"2000 3rd AveNew York, NY 10029",40.793983000000004,-73.942936,El Chevere,8.0
2063,"265 W 37th StNew York, NY 10018",40.754084000000006,-73.99149,El Sabroso,8.0
2064,"371 W 46 StNew York, NY 10036",40.760903000000006,-73.9905,La Pulperia,9.0
2065,"1626 2nd AveNew York, NY 10028",40.776601,-73.9527,La Pulperia UES,9.0
2066,"1301 40th AveLong Island City, NY 11101",40.754503,-73.939856,Boulevard Restaurant,7.0
2067,"23 Ave ANew York, NY 10009",40.72293,-73.986,Yerba Buena,9.0
2068,"1675 Lexington AveNew York, NY 10029",40.791574,-73.94646800000001,El Caribeno,8.0
2069,"384 Central AveJersey City, NJ 07307",40.748618,-74.04741800000001,GNR's La Concha,9.0
2070,"609 9th AveNew York, NY 10036",40.759285,-73.9921,Chimichurri Grill,8.0
2071,"38 E 19th StNew York, NY 10003",40.737969,-73.98928000000001,ABC Cocina,8.0
2072,"111 Avenue ANew York, NY 10009",40.726205,-73.9836,Yuca Bar & Restaurant,8.0
2073,"50 Commerce StNew York, NY 10014",40.731606,-74.0056,Fifty,9.0
2074,"280 Knickerbocker AveBrooklyn, NY 11237",40.701878,-73.9242,Ali's Restaurant,9.0
2075,"193 Bleecker StNew York, NY 10012",40.72936,-74.0013,Manousheh,9.0
2076,"43-03 Queens BlvdSunnyside, NY 11104",40.743853,-73.92113,Souk El Shater,8.0
2077,"144 West 37th StNew York, NY 10018",40.752441999999995,-73.9887,Balade - Your Way,9.0
2078,"225 Liberty StNew York, NY 10282",40.711983000000004,-74.015265,Merchants BBQ,7.0
2079,"1535 Broadway, 47th & 48th FlrNew York, NY 10036",40.759423999999996,-73.9851,The View Restaurant & Lounge,6.0
2080,"71 N Moore StNew York, NY 10013",40.720091,-74.0097,Smith and Mills,8.0
2081,"15 Thompson StNew York, NY 10013",40.722488,-74.0047,Jimmy,7.0
2082,"65 W 54th StNew York, NY 10019",40.762282,-73.97800000000001,Randolph's Bar & Lounge,6.0
2083,"1535 Broadway, 47th & 48th FlrNew York, NY 10036",40.759423999999996,-73.985125,The View Restaurant & Lounge,6.0
2084,"210 Smith StBrooklyn, NY 11201",40.684583,-73.992137,Clover Club,8.0
2085,"92 9th AveNew York, NY 10011",40.742614,-74.004205,Tao Downtown,7.0
2086,"1066 1st AveNew York, NY 10022",40.759005,-73.962085,1066 Eno,6.0
2087,"310 W 44th StNew York, NY 10036",40.758765999999994,-73.989804,Ca Va Brasserie,6.0
2088,"9 W 53rd StNew York, NY 10019",40.76103,-73.9765,The Modern - Bar Room,8.0
2089,"302 Broome StNew York, NY 10002",40.718813,-73.992438,Happy Ending,3.0
2090,"37 W 26th StNew York, NY 10010",40.744601,-73.9904,Flatiron Room,9.0
2091,"65 W 70th StNew York, NY 10023",40.776097,-73.979329,Shalel Lounge,8.0
2092,"420 Amsterdam AveNew York, NY 10024",40.783838,-73.977827,Olma Caviar,9.0
2093,"714 Seventh Avenue at W. 48th StNew York, NY 10036",40.759683,-73.9845,R Lounge at Two Times Square,8.0
2094,"32-72 Steinway StAstoria, NY 11103",40.757311,-73.920588,LUNA Asian Bistro & Lounge,9.0
2095,"224 West 49th StNew York, NY 10019",40.760994000000004,-73.98548100000001,Legrande Lounge,8.0
2096,"485 5th AveNew York, NY 10017",40.752881,-73.98100000000001,The Bar Downstairs,8.0
2097,"51B Canal StNew York, NY 10002",40.714878000000006,-73.9917,Kopitiam,9.0
2098,"25 W 8th StNew York, NY 10011",40.732765,-73.997567,Rasa,8.0
2099,"150 W 46th StNew York, NY 10036",40.75799,-73.98431,Le Marais,6.0
2100,"43-46 41st StSunnyside, NY 11104",40.744227,-73.92338000000001,Butcher Block,8.0
2101,"230 W 72nd StNew York, NY 10023",40.779278000000005,-73.9833,Fischer Brothers & Leslie Kosher Meat & Poultry,10.0
2102,"620 Lorimer StBrooklyn, NY 11211",40.715595,-73.949457,Lorimer Market,9.0
2103,"214 Mulberry StNew York, NY 10012",40.7222,-73.99600000000001,Balaboosta,8.0
2104,"20 West 64th StreetNew York, NY 10023",40.771861,-73.9816,Boulud Sud,8.0
2105,"604 9th AveNew York, NY 10036",40.759115,-73.99175699999999,Turco Mediterranean Grill,8.0
2106,"50 Carmine StNew York, NY 10014",40.730097,-74.0031,Jack's Wife Freda,8.0
2107,"110 W 40th StNew York, NY 10018",40.753987,-73.986011,Crisp,8.0
2108,"115 E 60th StNew York, NY 10022",40.763436999999996,-73.9685,Amali,8.0
2109,"95 Commercial StBrooklyn, NY 11222",40.737615000000005,-73.956,Glasserie,8.0
2110,"76 Ave BNew York, NY 10009",40.724028000000004,-73.9821,Oda House,8.0
2111,"611 Hudson StNew York, NY 10014",40.737651,-74.005829,Bar Bolonat,8.0
2112,"55 Irving PlNew York, NY 10003",40.735802,-73.9874,Adalya,8.0
2113,"21 E 62nd StNew York, NY 10021",40.765821,-73.9702,Amaranth Restaurant,6.0
2114,"1132 1st AveNew York, NY 10065",40.761537,-73.960212,Casablanca Grill,7.0
2115,"143 4th AveNew York, NY 10003",40.733876,-73.9896,Cava Grill,9.0
2116,"1606 1st AveNew York, NY 10028",40.774997,-73.9504,Enginar Mediterranean Kitchen,9.0
2117,"5 W 21st StNew York, NY 10010",40.740611,-73.9909,Kat & Theo,7.0
2118,"109 St Marks PlNew York, NY 10009",40.727229,-73.9838,Timna,9.0
2119,"6905 3rd AveBrooklyn, NY 11209",40.635431,-74.0259,The Family Store,9.0
2120,"24 E 21st StNew York, NY 10010",40.739464,-73.9887,Almayass,9.0
2121,"691 9th AveNew York, NY 10036",40.762054,-73.9903,Mezze Bar,8.0
2122,"490 Humboldt StBrooklyn, NY 11222",40.719097999999995,-73.94329,Ringolevio,9.0
2123,"302 W 38th StNew York, NY 10018",40.754939,-73.992,Cafe Tarantin,9.0
2124,"107 Rivington StNew York, NY 10002",40.719762,-73.988,CAFE MEDI,8.0
2125,"1018 Amsterdam AveNew York, NY 10025",40.80281,-73.964199,Marlow Bistro,9.0
2126,"32nd St and Park AveNew York, NY 10016",40.745833000000005,-73.982339,Rafiqi's,8.0
2127,"420 W 13th StNew York, NY 10014",40.740552,-74.0071,Fig & Olive,7.0
2128,"10 E 52nd StNew York, NY 10022",40.75929,-73.9756,Fig & Olive - Fifth Ave,7.0
2129,"349 Amsterdam AveNew York, NY 10024",40.781405,-73.9791,Tessa,8.0
2130,"142 E 43rd StNew York, NY 10017",40.751616,-73.97465600000001,Roti Modern Mediterranean,8.0
2131,"30-18b Astoria Blvd NAstoria, NY 11102",40.769964,-73.918464,SVL Bar,9.0
2132,"236 5th AveNew York, NY 10001",40.744421,-73.9879,ilili,8.0
2133,"2 Astor PlNew York, NY 10003",40.729960999999996,-73.992467,Semsom,8.0
2134,"319 E 53rd StNew York, NY 10022",40.756561,-73.966116,Al Bustan,7.0
2135,"406 E 73rd  StNew York, NY 10021",40.768019,-73.955012,AMOUN Mediterranean Kitchen & Lounge,8.0
2136,"129 Havemeyer StBrooklyn, NY 11211",40.712256,-73.957,Zizi Limona,8.0
2137,"159 Grand StBrooklyn, NY 11249",40.714844,-73.961549,La Goulette,9.0
2138,"137 Rivington StNew York, NY 10002",40.719429,-73.9864,Mazeish Grill,9.0
2139,"30 E 13th StNew York, NY 10003",40.7347,-73.99273199999999,Taboonette,9.0
2140,"168 driggs aveBrooklyn, NY 11222",40.723125,-73.9453,Dar 525,9.0
2141,"161 E Houston StNew York, NY 10002",40.722885999999995,-73.9889,Mezetto,8.0
2142,"585 6th AveNew York, NY 10011",40.739194,-73.99591,The Hummus & Pita,8.0
2143,"815 BroadwayNew York, NY 10003",40.733064,-73.991473,The Hummus & Pita,8.0
2144,"584 Amsterdam AveNew York, NY 10024",40.789215999999996,-73.97395999999999,Bodrum Mediterranean Restaurant,8.0
2145,"171 W 23rd StNew York, NY 10011",40.744125,-73.995248,Wrapido,8.0
2146,"45 Rockerfeller PlzNew York, NY 10111",40.75938,-73.9778,Limani,8.0
2147,"1115 Richmond TerStaten Island, NY 10310",40.64537,-74.1078,Blue,8.0
2148,"212 Front StNew York, NY 10038",40.707408,-74.002663,VBar Seaport,9.0
2149,"324 Lafayette StNew York, NY 10012",40.725531,-73.9951,Gato,8.0
2150,"202 Mott StNew York, NY 10012",40.721388,-73.9954,Balzem,8.0
2151,"54 Thompson StNew York, NY 10012",40.723825,-74.0032,Pera Soho,7.0
2152,"15 Watts StNew York, NY 10013",40.72334,-74.003548,Babylon Soho,6.0
2153,"517 Washingston StHoboken, NJ 07030",40.742740000000005,-74.029042,Flatbread Grill,8.0
2154,"292 Elizabeth StNew York, NY 10012",40.724754,-73.993145,Siggy's Good Food,9.0
2155,"102 North End AveNew York, NY 10282",40.714995,-74.0152,Atrio Wine Bar & Restaurant,7.0
2156,"595 River RdEdgewater, NJ 07020",40.816102,-73.97864200000001,Orama,7.0
2157,"852 9th AveNew York, NY 10019",40.766758,-73.9861,Kashkaval Garden,8.0
2158,"251 W 50th StNew York, NY 10019",40.762195,-73.9856,Toloache,8.0
2159,"9 E 18th StNew York, NY 10003",40.73832,-73.9907,Rosa Mexicano,7.0
2160,"61 Columbus AveNew York, NY 10023",40.771215000000005,-73.983,Rosa Mexicano,7.0
2161,"885 9th AveNew York, NY 10019",40.768246999999995,-73.985727,The Burrito Box,8.0
2162,"1191 1st AveNew York, NY 10065",40.763064,-73.9595,Maya,7.0
2163,"5-48 49th AveLong Island City, NY 11101",40.743404,-73.9543,Casa Enrique,8.0
2164,"271 Starr StBrooklyn, NY 11237",40.706616,-73.921922,Tortilleria Mexicana Los Hermanos,8.0
2165,"141 2nd AveNew York, NY 10003",40.729087,-73.987538,Otto's Tacos,8.0
2166,"4502 48th AveWoodside, NY 11377",40.739193,-73.9202,De Mole,8.0
2167,"129 2nd AveNew York, NY 10003",40.728433,-73.987984,Taqueria Diana,8.0
2168,"40 Avenue BNew York, NY 10009",40.722852,-73.9828,Fonda - East Village,8.0
2169,"182 8th AveNew York, NY 10011",40.742839000000004,-74.000275,Rocking Horse Cafe,8.0
2170,"968 Amsterdam AveNew York, NY 10025",40.801671,-73.965215,Taqueria y Fonda La Mexicana,7.0
2171,"420 W 49th StNew York, NY 10019",40.763083,-73.99052900000001,Ponche Taqueria & Cantina,8.0
2172,"1063 1st AveNew York, NY 10022",40.758965,-73.9627,Rosa Mexicano,7.0
2173,"355 W 16th StNew York, NY 10011",40.742141,-74.0035,Bodega Negra,7.0
2174,"7605 Roosevelt AveJackson Heights, NY 11372",40.747191,-73.88950600000001,Taqueria Coatzingo,8.0
2175,"60 2nd AveNew York, NY 10003",40.725734,-73.9893,The Black Ant,8.0
2176,"29 E Second StNew York, NY 10003",40.724945,-73.990813,Rosie's,8.0
2177,"424 Amsterdam AveNew York, NY 10024",40.784145,-73.977813,Oaxaca Taqueria,7.0
